tourist_id,lat,lon,timestamp,at_poi,anomaly_type,path_type
normal_64,27.3164708,88.830784,2025-08-29 15:03:01.095069,False,,normal
normal_64,27.3162483,88.8307116,2025-08-29 15:04:25.524245,False,,normal
normal_64,27.3075268,88.8221861,2025-08-29 15:05:32.209002,False,,normal
normal_64,27.3072606,88.824422,2025-08-29 15:06:56.569377,False,,normal
normal_64,27.3027641,88.8179353,2025-08-29 15:07:56.990371,False,,normal
normal_64,27.3010885,88.8174831,2025-08-29 15:09:10.720733,False,,normal
normal_64,27.2989303,88.8160396,2025-08-29 15:10:11.171281,False,,normal
normal_64,27.2979975,88.8164682,2025-08-29 15:11:30.822387,False,,normal
normal_64,27.2886783,88.8127976,2025-08-29 15:12:33.496252,False,,normal
normal_64,27.263248,88.7969286,2025-08-29 15:14:02.206228,False,,normal
normal_64,27.2644127,88.7914821,2025-08-29 15:14:52.200223,False,,normal
normal_64,27.25676,88.7874068,2025-08-29 15:15:41.957919,True,,normal
normal_64,27.2644127,88.7914821,2025-08-29 16:39:41.957919,False,,normal
normal_64,27.2500584,88.7750499,2025-08-29 16:41:02.697302,False,,normal
normal_64,27.2500883,88.7734386,2025-08-29 16:42:11.888355,False,,normal
normal_64,27.2375187,88.768393,2025-08-29 16:43:04.572827,False,,normal
normal_64,27.2341692,88.7566342,2025-08-29 16:43:58.354032,False,,normal
normal_64,27.2290564,88.740499,2025-08-29 16:44:48.252174,False,,normal
normal_64,27.2260491,88.7388667,2025-08-29 16:45:57.782845,False,,normal
normal_64,27.2256717,88.7383532,2025-08-29 16:47:19.375267,False,,normal
normal_64,27.2252508,88.7378772,2025-08-29 16:48:20.953307,False,,normal
normal_64,27.2210741,88.735435,2025-08-29 16:49:50.322182,False,,normal
normal_64,27.2110467,88.7245868,2025-08-29 16:51:03.905828,False,,normal
normal_64,27.207433,88.7171548,2025-08-29 16:51:55.441391,False,,normal
normal_64,27.2037045,88.6995368,2025-08-29 16:52:44.559300,False,,normal
normal_64,27.2036475,88.6991282,2025-08-29 16:54:03.857562,False,,normal
normal_64,27.2001175,88.691452,2025-08-29 16:55:27.598584,False,,normal
normal_64,27.2048622,88.6666763,2025-08-29 16:56:27.201195,False,,normal
normal_64,27.1954685,88.6253657,2025-08-29 16:57:51.659524,False,,normal
normal_64,27.1962222,88.6089982,2025-08-29 16:59:17.978211,False,,normal
normal_64,27.1812528,88.5334122,2025-08-29 17:00:19.228030,False,,normal
normal_64,27.1770843,88.5315151,2025-08-29 17:01:15.043938,False,,normal
normal_64,27.1749737,88.5315671,2025-08-29 17:02:34.088837,False,,normal
normal_64,27.1764672,88.5288672,2025-08-29 17:03:55.044519,False,,normal
normal_64,27.1773777,88.5268342,2025-08-29 17:05:21.730438,False,,normal
normal_64,27.1774188,88.5214108,2025-08-29 17:06:48.993911,False,,normal
normal_64,27.1815616,88.517134,2025-08-29 17:07:59.179693,False,,normal
normal_64,27.1767723,88.5146888,2025-08-29 17:08:52.936827,False,,normal
normal_64,27.1805003,88.4990414,2025-08-29 17:10:17.248407,False,,normal
normal_64,27.1852008,88.4945313,2025-08-29 17:11:16.711472,False,,normal
normal_64,27.1850197,88.4927476,2025-08-29 17:12:20.369848,False,,normal
normal_64,27.187801,88.4810368,2025-08-29 17:13:34.533775,False,,normal
normal_64,27.1881563,88.4787007,2025-08-29 17:14:40.908580,False,,normal
normal_64,27.1905364,88.4726806,2025-08-29 17:15:45.134463,False,,normal
normal_64,27.1849085,88.4713447,2025-08-29 17:16:45.187526,False,,normal
normal_64,27.1839192,88.4720208,2025-08-29 17:17:55.981652,False,,normal
normal_64,27.182542,88.4740612,2025-08-29 17:18:56.082448,False,,normal
normal_64,27.1755581,88.4717431,2025-08-29 17:20:08.969625,False,,normal
normal_64,27.1668718,88.47996,2025-08-29 17:21:38.086823,False,,normal
normal_64,27.1657575,88.4780029,2025-08-29 17:22:40.435622,False,,normal
normal_64,27.1665508,88.4791799,2025-08-29 17:23:37.592184,False,,normal
normal_64,27.1678685,88.4742761,2025-08-29 17:24:48.751958,False,,normal
normal_64,27.1701003,88.4719546,2025-08-29 17:26:00.680969,False,,normal
normal_64,27.1772344,88.4663765,2025-08-29 17:27:08.394383,False,,normal
normal_64,27.1736013,88.453713,2025-08-29 17:28:20.663571,False,,normal
normal_64,27.1742775,88.4523202,2025-08-29 17:29:33.411412,False,,normal
normal_64,27.1763792,88.4484438,2025-08-29 17:30:48.691351,False,,normal
normal_64,27.1707448,88.444371,2025-08-29 17:31:52.107613,False,,normal
normal_64,27.1664413,88.440229,2025-08-29 17:32:52.906391,False,,normal
normal_64,27.1580328,88.437433,2025-08-29 17:34:10.104098,False,,normal
normal_64,27.1554208,88.4357085,2025-08-29 17:35:23.053994,False,,normal
normal_64,27.157019,88.4333882,2025-08-29 17:36:29.066853,False,,normal
normal_64,27.1601149,88.4091695,2025-08-29 17:37:24.591767,False,,normal
normal_64,27.1601235,88.4087136,2025-08-29 17:38:41.327384,False,,normal
normal_64,27.1603224,88.4080113,2025-08-29 17:39:37.322425,False,,normal
normal_64,27.1627375,88.4054995,2025-08-29 17:40:57.105975,False,,normal
normal_64,27.1709169,88.3954628,2025-08-29 17:41:49.716480,False,,normal
normal_64,27.17097,88.3951915,2025-08-29 17:42:46.203556,False,,normal
normal_64,27.1685979,88.3934061,2025-08-29 17:43:36.828870,False,,normal
normal_64,27.1663968,88.3922498,2025-08-29 17:44:44.793486,False,,normal
normal_64,27.1657171,88.3847541,2025-08-29 17:46:08.327404,False,,normal
normal_64,27.1713078,88.3834069,2025-08-29 17:47:36.250194,False,,normal
normal_64,27.1683174,88.3721975,2025-08-29 17:48:24.995334,False,,normal
normal_64,27.1676757,88.3683015,2025-08-29 17:49:28.962717,False,,normal
normal_64,27.167321,88.3670018,2025-08-29 17:50:41.013082,False,,normal
normal_64,27.1670383,88.3661025,2025-08-29 17:52:01.806182,False,,normal
normal_64,27.1688881,88.3625261,2025-08-29 17:52:51.936461,False,,normal
normal_64,27.1690981,88.3630921,2025-08-29 17:54:07.347814,False,,normal
normal_64,27.1713047,88.3642917,2025-08-29 17:55:29.021632,False,,normal
normal_64,27.173288,88.3666259,2025-08-29 17:56:57.359763,False,,normal
normal_64,27.1738112,88.3677149,2025-08-29 17:58:14.860856,False,,normal
normal_64,27.177256,88.3653774,2025-08-29 17:59:42.422101,False,,normal
normal_64,27.1735211,88.3527341,2025-08-29 18:00:44.380914,False,,normal
normal_64,27.1748259,88.3500909,2025-08-29 18:01:50.151526,False,,normal
normal_64,27.1749317,88.3499222,2025-08-29 18:02:53.656369,False,,normal
normal_64,27.1749221,88.3491727,2025-08-29 18:03:51.909657,False,,normal
normal_64,27.1756306,88.3491086,2025-08-29 18:04:42.542764,False,,normal
normal_64,27.1783213,88.3463571,2025-08-29 18:06:05.285493,False,,normal
normal_64,27.1785394,88.3461589,2025-08-29 18:07:00.727844,False,,normal
normal_64,27.1787201,88.3460041,2025-08-29 18:08:13.479458,False,,normal
normal_64,27.1838323,88.343892,2025-08-29 18:09:11.018323,False,,normal
normal_64,27.1871113,88.3440477,2025-08-29 18:10:36.525135,False,,normal
normal_64,27.1868846,88.3385825,2025-08-29 18:11:33.940135,False,,normal
normal_64,27.1855172,88.3382605,2025-08-29 18:12:26.758491,False,,normal
normal_64,27.1905588,88.3335567,2025-08-29 18:13:37.510721,False,,normal
normal_64,27.202105,88.3300912,2025-08-29 18:15:01.927295,False,,normal
normal_64,27.2034812,88.3273464,2025-08-29 18:16:31.325546,False,,normal
normal_64,27.2000096,88.3263468,2025-08-29 18:17:19.528143,False,,normal
normal_64,27.2144132,88.3213993,2025-08-29 18:18:22.014458,False,,normal
normal_64,27.2187896,88.3133943,2025-08-29 18:19:44.537422,False,,normal
normal_64,27.22111,88.307555,2025-08-29 18:20:36.568963,False,,normal
normal_64,27.2289078,88.3008313,2025-08-29 18:21:25.787843,False,,normal
normal_64,27.2542747,88.299894,2025-08-29 18:22:52.016866,False,,normal
normal_64,27.255034,88.299821,2025-08-29 18:23:42.572935,False,,normal
normal_64,27.2731994,88.2782875,2025-08-29 18:24:55.683338,False,,normal
normal_64,27.2797522,88.2753194,2025-08-29 18:26:07.032195,False,,normal
normal_64,27.2755137,88.2740991,2025-08-29 18:27:28.401085,False,,normal
normal_64,27.2820988,88.2646274,2025-08-29 18:28:50.337044,False,,normal
normal_64,27.2816214,88.2623133,2025-08-29 18:29:40.055596,False,,normal
normal_64,27.2816836,88.2618246,2025-08-29 18:31:06.259294,False,,normal
normal_64,27.2829589,88.2580811,2025-08-29 18:32:03.329065,False,,normal
normal_64,27.2849806,88.2562302,2025-08-29 18:33:11.765105,False,,normal
normal_64,27.2918489,88.2544716,2025-08-29 18:34:05.823005,False,,normal
normal_64,27.2895674,88.2570046,2025-08-29 18:35:24.665575,False,,normal
normal_64,27.2888811,88.2580652,2025-08-29 18:36:52.464884,False,,normal
normal_64,27.2894249,88.2585093,2025-08-29 18:38:15.413161,False,,normal
normal_64,27.2895812,88.2586849,2025-08-29 18:39:22.997304,False,,normal
normal_64,27.3003716,88.2641875,2025-08-29 18:40:18.399754,False,,normal
normal_64,27.2969718,88.2722562,2025-08-29 18:41:19.886707,True,,normal
normal_118,27.3003148,88.2342231,2025-08-29 09:00:00.512354,False,,normal
normal_118,27.3007583,88.236228,2025-08-29 09:00:58.692851,False,,normal
normal_118,27.3006743,88.2362432,2025-08-29 09:01:47.589857,False,,normal
normal_118,27.301266,88.237649,2025-08-29 09:02:44.310689,False,,normal
normal_118,27.299834,88.249412,2025-08-29 09:03:44.716253,False,,normal
normal_118,27.2988324,88.2507714,2025-08-29 09:05:11.131422,False,,normal
normal_118,27.2982013,88.2537719,2025-08-29 09:06:16.401617,False,,normal
normal_118,27.2980636,88.2539577,2025-08-29 09:07:21.991719,False,,normal
normal_118,27.2897634,88.2586622,2025-08-29 09:08:39.874870,False,,normal
normal_118,27.2895812,88.2586849,2025-08-29 09:09:28.488148,False,,normal
normal_118,27.2894249,88.2585093,2025-08-29 09:10:25.604664,False,,normal
normal_118,27.2888811,88.2580652,2025-08-29 09:11:49.505876,False,,normal
normal_118,27.2895674,88.2570046,2025-08-29 09:13:10.542178,False,,normal
normal_118,27.2918489,88.2544716,2025-08-29 09:14:28.616422,False,,normal
normal_118,27.2849806,88.2562302,2025-08-29 09:15:38.626631,False,,normal
normal_118,27.2829589,88.2580811,2025-08-29 09:16:59.065082,False,,normal
normal_118,27.2816836,88.2618246,2025-08-29 09:17:51.066201,False,,normal
normal_118,27.2816214,88.2623133,2025-08-29 09:19:11.957640,False,,normal
normal_118,27.2820988,88.2646274,2025-08-29 09:20:19.516861,False,,normal
normal_118,27.2755137,88.2740991,2025-08-29 09:21:47.546499,False,,normal
normal_118,27.2797522,88.2753194,2025-08-29 09:22:50.630742,False,,normal
normal_118,27.2731994,88.2782875,2025-08-29 09:23:44.696785,False,,normal
normal_118,27.255034,88.299821,2025-08-29 09:25:08.561250,False,,normal
normal_118,27.2542747,88.299894,2025-08-29 09:26:33.866933,False,,normal
normal_118,27.2289078,88.3008313,2025-08-29 09:27:23.478742,False,,normal
normal_118,27.22111,88.307555,2025-08-29 09:28:14.517664,False,,normal
normal_118,27.2187896,88.3133943,2025-08-29 09:29:40.549344,False,,normal
normal_118,27.2144132,88.3213993,2025-08-29 09:30:31.315473,False,,normal
normal_118,27.2000096,88.3263468,2025-08-29 09:31:39.399331,False,,normal
normal_118,27.187515,88.3247275,2025-08-29 09:33:03.308890,False,,normal
normal_118,27.1777592,88.3070203,2025-08-29 09:34:30.018401,False,,normal
normal_118,27.1777309,88.3066005,2025-08-29 09:35:42.027012,False,,normal
normal_118,27.1764212,88.3046819,2025-08-29 09:37:00.912087,False,,normal
normal_118,27.1753157,88.3033273,2025-08-29 09:38:15.209749,False,,normal
normal_118,27.1723727,88.2939072,2025-08-29 09:39:43.874306,False,,normal
normal_118,27.1663745,88.2955279,2025-08-29 09:40:39.741500,False,,normal
normal_118,27.1660102,88.2951959,2025-08-29 09:42:08.651378,False,,normal
normal_118,27.1618764,88.2906291,2025-08-29 09:43:37.489397,False,,normal
normal_118,27.1533506,88.2877495,2025-08-29 09:44:46.714269,False,,normal
normal_118,27.1414683,88.2791714,2025-08-29 09:45:51.402304,False,,normal
normal_118,27.1333998,88.2778571,2025-08-29 09:46:55.251965,False,,normal
normal_118,27.1329535,88.279519,2025-08-29 09:48:07.920573,False,,normal
normal_118,27.1325442,88.2806451,2025-08-29 09:49:05.487284,False,,normal
normal_118,27.1324693,88.2809134,2025-08-29 09:50:18.615323,False,,normal
normal_118,27.1324619,88.2809456,2025-08-29 09:51:22.310482,False,,normal
normal_118,27.1323764,88.2812502,2025-08-29 09:52:41.312864,False,,normal
normal_118,27.1323594,88.2813162,2025-08-29 09:53:52.732582,False,,normal
normal_118,27.1322952,88.2815428,2025-08-29 09:55:00.370690,False,,normal
normal_118,27.1321941,88.2818818,2025-08-29 09:56:09.220745,False,,normal
normal_118,27.1310819,88.2814665,2025-08-29 09:57:12.747339,False,,normal
normal_118,27.1316157,88.2817159,2025-08-29 09:58:07.831580,True,,normal
normal_118,27.1310819,88.2814665,2025-08-29 11:05:07.831580,False,,normal
normal_118,27.1321941,88.2818818,2025-08-29 11:06:33.925640,False,,normal
normal_118,27.1322952,88.2815428,2025-08-29 11:07:33.257316,False,,normal
normal_118,27.1323594,88.2813162,2025-08-29 11:08:43.421110,False,,normal
normal_118,27.1323764,88.2812502,2025-08-29 11:09:54.565412,False,,normal
normal_118,27.1324619,88.2809456,2025-08-29 11:10:50.494831,False,,normal
normal_118,27.1324693,88.2809134,2025-08-29 11:12:19.791622,False,,normal
normal_118,27.1325442,88.2806451,2025-08-29 11:13:46.594078,False,,normal
normal_118,27.1329535,88.279519,2025-08-29 11:15:02.891127,False,,normal
normal_118,27.1333998,88.2778571,2025-08-29 11:16:10.486137,False,,normal
normal_118,27.1414683,88.2791714,2025-08-29 11:17:31.861680,False,,normal
normal_118,27.1533506,88.2877495,2025-08-29 11:18:59.650701,False,,normal
normal_118,27.1618764,88.2906291,2025-08-29 11:20:02.886843,False,,normal
normal_118,27.1660102,88.2951959,2025-08-29 11:20:52.991005,False,,normal
normal_118,27.1663745,88.2955279,2025-08-29 11:22:03.006455,False,,normal
normal_118,27.1723727,88.2939072,2025-08-29 11:23:26.130617,False,,normal
normal_118,27.1753157,88.3033273,2025-08-29 11:24:25.278150,False,,normal
normal_118,27.1764212,88.3046819,2025-08-29 11:25:41.732910,False,,normal
normal_118,27.1777309,88.3066005,2025-08-29 11:27:10.443789,False,,normal
normal_118,27.1777592,88.3070203,2025-08-29 11:28:11.267567,False,,normal
normal_118,27.187515,88.3247275,2025-08-29 11:29:19.766464,False,,normal
normal_118,27.2000096,88.3263468,2025-08-29 11:30:09.280443,False,,normal
normal_118,27.2144132,88.3213993,2025-08-29 11:31:37.970605,False,,normal
normal_118,27.2187896,88.3133943,2025-08-29 11:32:50.244824,False,,normal
normal_118,27.22111,88.307555,2025-08-29 11:34:07.917751,False,,normal
normal_118,27.2289078,88.3008313,2025-08-29 11:35:26.879135,False,,normal
normal_118,27.2542747,88.299894,2025-08-29 11:36:43.368622,False,,normal
normal_118,27.255034,88.299821,2025-08-29 11:37:34.732810,False,,normal
normal_118,27.2731994,88.2782875,2025-08-29 11:38:30.813560,False,,normal
normal_118,27.2797522,88.2753194,2025-08-29 11:39:50.777565,False,,normal
normal_118,27.2839125,88.2770848,2025-08-29 11:40:54.884018,False,,normal
normal_118,27.2872616,88.2825027,2025-08-29 11:41:58.250666,False,,normal
normal_118,27.2894737,88.2859783,2025-08-29 11:43:12.420201,False,,normal
normal_118,27.2932795,88.2924956,2025-08-29 11:44:18.319851,False,,normal
